filename,category,X,X_canny
E994.jpg,4,"[[0.11764706 0.10980392 0.11764706 ... 0.11372549 0.12156863 0.10980392]
 [0.11372549 0.10980392 0.1254902  ... 0.10980392 0.11372549 0.12156863]
 [0.11372549 0.1254902  0.18039216 ... 0.69019608 0.66666667 0.11372549]
 ...
 [0.12941176 0.09803922 0.5372549  ... 0.5254902  0.53333333 0.10196078]
 [0.10980392 0.11764706 0.52941176 ... 0.5372549  0.50196078 0.12156863]
 [0.11372549 0.11764706 0.10980392 ... 0.11372549 0.12156863 0.10980392]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False  True ...  True  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
F2501.jpg,5,"[[0.12156863 0.12156863 0.11372549 ... 0.11764706 0.11372549 0.11764706]
 [0.11764706 0.11764706 0.11764706 ... 0.1254902  0.10588235 0.11372549]
 [0.11372549 0.12156863 0.51764706 ... 0.50196078 0.54901961 0.11372549]
 ...
 [0.11372549 0.10196078 0.32941176 ... 0.37647059 0.38823529 0.10196078]
 [0.10980392 0.12941176 0.30588235 ... 0.38823529 0.36862745 0.11764706]
 [0.11764706 0.10588235 0.11372549 ... 0.10588235 0.11764706 0.11372549]]","[[False False False ... False False False]
 [False False False ...  True  True False]
 [False False  True ... False  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
F2949.jpg,5,"[[0.11764706 0.12156863 0.12156863 ... 0.12156863 0.12156863 0.11372549]
 [0.11764706 0.1254902  0.10588235 ... 0.10980392 0.10588235 0.1254902 ]
 [0.12156863 0.09411765 0.59607843 ... 0.58431373 0.59607843 0.10980392]
 ...
 [0.12156863 0.10588235 0.38823529 ... 0.44313725 0.45490196 0.10980392]
 [0.10980392 0.12941176 0.35686275 ... 0.46666667 0.43137255 0.11372549]
 [0.12156863 0.10588235 0.12941176 ... 0.10980392 0.1254902  0.11372549]]","[[False False False ... False False False]
 [False False False ...  True  True False]
 [False False  True ... False  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
F392.jpg,5,"[[0.1254902  0.11764706 0.11372549 ... 0.11372549 0.11764706 0.11764706]
 [0.11764706 0.10980392 0.11764706 ... 0.11372549 0.10588235 0.12156863]
 [0.11372549 0.1254902  0.15686275 ... 0.69411765 0.65882353 0.10980392]
 ...
 [0.12156863 0.10588235 0.51764706 ... 0.49803922 0.51764706 0.11372549]
 [0.10980392 0.11372549 0.50588235 ... 0.50196078 0.4745098  0.11764706]
 [0.11372549 0.11764706 0.11372549 ... 0.10980392 0.11764706 0.11372549]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False  True ...  True  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
F905.jpg,5,"[[0.11764706 0.11372549 0.11372549 ... 0.12156863 0.11372549 0.11372549]
 [0.12156863 0.11372549 0.1254902  ... 0.11372549 0.10196078 0.12941176]
 [0.10980392 0.12156863 0.20784314 ... 0.77254902 0.72156863 0.10588235]
 ...
 [0.12156863 0.11372549 0.58039216 ... 0.57647059 0.58431373 0.10980392]
 [0.11372549 0.11372549 0.57647059 ... 0.58039216 0.56078431 0.11764706]
 [0.11372549 0.11764706 0.10588235 ... 0.11372549 0.10588235 0.11764706]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False  True ...  True  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
F1652.jpg,5,"[[0.11764706 0.13333333 0.10588235 ... 0.11372549 0.10980392 0.11764706]
 [0.11372549 0.10980392 0.11764706 ... 0.10980392 0.1254902  0.10588235]
 [0.11372549 0.10588235 0.5372549  ... 0.48627451 0.47843137 0.11764706]
 ...
 [0.11372549 0.10588235 0.90588235 ... 0.69803922 0.71372549 0.11372549]
 [0.11764706 0.12156863 0.86666667 ... 0.70588235 0.67058824 0.11764706]
 [0.11764706 0.11372549 0.10980392 ... 0.11372549 0.11372549 0.11372549]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False  True ...  True  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
F2736.jpg,5,"[[0.12156863 0.10980392 0.12941176 ... 0.11764706 0.1254902  0.11372549]
 [0.11764706 0.1254902  0.10196078 ... 0.10980392 0.09803922 0.13333333]
 [0.11372549 0.11372549 0.56470588 ... 0.53333333 0.55686275 0.10980392]
 ...
 [0.11372549 0.10196078 0.36078431 ... 0.37647059 0.4        0.10196078]
 [0.10980392 0.1254902  0.3254902  ... 0.41176471 0.39607843 0.11764706]
 [0.12156863 0.11372549 0.11372549 ... 0.11372549 0.10196078 0.11764706]]","[[False False False ... False False False]
 [False False False ...  True  True False]
 [False False  True ... False  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
F2834.jpg,5,"[[0.11372549 0.11764706 0.11372549 ... 0.11764706 0.10980392 0.11764706]
 [0.12156863 0.12156863 0.10196078 ... 0.12941176 0.10980392 0.11764706]
 [0.11764706 0.11764706 0.56470588 ... 0.55686275 0.58039216 0.10980392]
 ...
 [0.12156863 0.09803922 0.38431373 ... 0.4        0.41960784 0.10588235]
 [0.11372549 0.1254902  0.34901961 ... 0.43137255 0.40784314 0.12156863]
 [0.11372549 0.11764706 0.1254902  ... 0.11372549 0.11372549 0.10980392]]","[[False False False ... False False False]
 [False False False ...  True  True False]
 [False False  True ... False  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
F708.jpg,5,"[[0.1254902  0.11372549 0.11764706 ... 0.12156863 0.10980392 0.11764706]
 [0.12156863 0.10588235 0.1254902  ... 0.10980392 0.10196078 0.11372549]
 [0.11372549 0.12156863 0.20784314 ... 0.75294118 0.70980392 0.10980392]
 ...
 [0.12156863 0.09803922 0.58431373 ... 0.56078431 0.58039216 0.10196078]
 [0.10980392 0.11764706 0.56078431 ... 0.56078431 0.54509804 0.12156863]
 [0.11764706 0.11764706 0.11372549 ... 0.10980392 0.11764706 0.10980392]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False  True ...  True  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
G2100.jpg,6,"[[0.11764706 0.12156863 0.11764706 ... 0.11372549 0.11372549 0.11764706]
 [0.11372549 0.12156863 0.10196078 ... 0.10980392 0.12156863 0.10588235]
 [0.10980392 0.10980392 0.05490196 ... 0.25098039 0.22745098 0.12941176]
 ...
 [0.1254902  0.09411765 0.55686275 ... 0.8745098  0.85490196 0.1254902 ]
 [0.10980392 0.11764706 0.54117647 ... 0.85098039 0.83529412 0.10196078]
 [0.11372549 0.11764706 0.10980392 ... 0.10980392 0.11372549 0.11764706]]","[[False False False ... False False False]
 [False False False ...  True False False]
 [False False  True ... False  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
G2223.jpg,6,"[[0.12156863 0.12156863 0.11764706 ... 0.11372549 0.10980392 0.12156863]
 [0.11764706 0.11764706 0.10588235 ... 0.10980392 0.1254902  0.10196078]
 [0.11372549 0.10588235 0.05490196 ... 0.21568627 0.21568627 0.12156863]
 ...
 [0.12156863 0.10980392 0.56078431 ... 0.23921569 0.25490196 0.10196078]
 [0.11764706 0.11372549 0.54117647 ... 0.25490196 0.25098039 0.13333333]
 [0.10980392 0.1254902  0.10980392 ... 0.11764706 0.11372549 0.10980392]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False  True ...  True  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
G2754.jpg,6,"[[0.12156863 0.12156863 0.11372549 ... 0.11764706 0.11372549 0.11372549]
 [0.11764706 0.11372549 0.11764706 ... 0.11372549 0.10588235 0.12156863]
 [0.11764706 0.10196078 0.50588235 ... 0.56470588 0.6        0.11372549]
 ...
 [0.12156863 0.10588235 0.3254902  ... 0.41960784 0.45098039 0.10980392]
 [0.10980392 0.12941176 0.29803922 ... 0.44705882 0.43137255 0.11372549]
 [0.11764706 0.10588235 0.11764706 ... 0.11764706 0.10980392 0.11764706]]","[[False False False ... False False False]
 [False False False ...  True  True False]
 [False False  True ... False  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
G2737.jpg,6,"[[0.12156863 0.11372549 0.11764706 ... 0.11764706 0.11764706 0.11372549]
 [0.11372549 0.11764706 0.11764706 ... 0.11372549 0.09803922 0.1254902 ]
 [0.11372549 0.11764706 0.47843137 ... 0.57647059 0.61568627 0.10588235]
 ...
 [0.11372549 0.10980392 0.32156863 ... 0.41176471 0.44313725 0.09803922]
 [0.10980392 0.1372549  0.29411765 ... 0.45098039 0.43529412 0.11764706]
 [0.11372549 0.09803922 0.12156863 ... 0.11372549 0.10980392 0.11764706]]","[[False False False ... False False False]
 [False False False ...  True  True False]
 [False False  True ... False  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
G860.jpg,6,"[[0.11764706 0.11764706 0.10588235 ... 0.11764706 0.11372549 0.12156863]
 [0.11372549 0.10588235 0.12156863 ... 0.10980392 0.1254902  0.10196078]
 [0.11372549 0.12941176 0.26666667 ... 0.20784314 0.19215686 0.11764706]
 ...
 [0.11764706 0.10980392 0.0745098  ... 0.4        0.41568627 0.09803922]
 [0.11372549 0.10980392 0.07843137 ... 0.41960784 0.39215686 0.12156863]
 [0.11764706 0.12156863 0.10588235 ... 0.11372549 0.11372549 0.10588235]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False  True ... False False False]
 ...
 [False False False ... False  True False]
 [False False False ...  True  True False]
 [False False False ... False False False]]"
G2874.jpg,6,"[[0.12156863 0.11764706 0.11372549 ... 0.11372549 0.11372549 0.12156863]
 [0.11764706 0.10980392 0.10980392 ... 0.12156863 0.10588235 0.10588235]
 [0.11764706 0.12156863 0.45490196 ... 0.47843137 0.51372549 0.12156863]
 ...
 [0.10980392 0.10980392 0.29411765 ... 0.30196078 0.34509804 0.09803922]
 [0.10980392 0.1372549  0.27058824 ... 0.25490196 0.29803922 0.12156863]
 [0.11764706 0.10588235 0.10980392 ... 0.11372549 0.12156863 0.11372549]]","[[False False False ... False False False]
 [False False False ...  True  True False]
 [False False  True ... False  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
G1690.jpg,6,"[[0.11372549 0.12156863 0.10980392 ... 0.11764706 0.10980392 0.12156863]
 [0.12941176 0.10196078 0.1372549  ... 0.10196078 0.12941176 0.10980392]
 [0.11372549 0.12156863 0.43921569 ... 0.43529412 0.42352941 0.11764706]
 ...
 [0.11764706 0.12156863 0.85882353 ... 0.54509804 0.6        0.10196078]
 [0.11372549 0.10980392 0.83921569 ... 0.5372549  0.54901961 0.1254902 ]
 [0.11764706 0.10980392 0.11372549 ... 0.11764706 0.10980392 0.11372549]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False  True ...  True  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
G1375.jpg,6,"[[0.11372549 0.1254902  0.11372549 ... 0.11764706 0.10980392 0.12156863]
 [0.12156863 0.10196078 0.13333333 ... 0.09019608 0.12941176 0.10196078]
 [0.11764706 0.12156863 0.45882353 ... 0.41960784 0.42352941 0.12156863]
 ...
 [0.11372549 0.12156863 0.85490196 ... 0.37647059 0.40784314 0.09411765]
 [0.11372549 0.10980392 0.83529412 ... 0.38823529 0.36862745 0.12941176]
 [0.12156863 0.10588235 0.11372549 ... 0.1254902  0.10980392 0.10980392]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False  True ...  True  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
H110.jpg,7,"[[0.11372549 0.13333333 0.10980392 ... 0.11764706 0.10980392 0.11764706]
 [0.11372549 0.10196078 0.11764706 ... 0.11372549 0.12941176 0.10196078]
 [0.12156863 0.1254902  0.3372549  ... 0.22745098 0.23921569 0.11764706]
 ...
 [0.12156863 0.10980392 0.09803922 ... 0.2        0.19215686 0.10588235]
 [0.11372549 0.10196078 0.09019608 ... 0.18431373 0.18431373 0.13333333]
 [0.11764706 0.11372549 0.11764706 ... 0.10588235 0.12156863 0.10196078]]","[[False False False ... False False False]
 [False False False ...  True  True False]
 [False False  True ... False  True False]
 ...
 [False False False ... False  True False]
 [False False False ...  True  True False]
 [False False False ... False False False]]"
H357.jpg,7,"[[0.11764706 0.12941176 0.10980392 ... 0.12941176 0.10980392 0.11372549]
 [0.12941176 0.10196078 0.12941176 ... 0.10588235 0.1254902  0.11764706]
 [0.11372549 0.12156863 0.36862745 ... 0.28627451 0.27058824 0.10588235]
 ...
 [0.11764706 0.11372549 0.11372549 ... 0.4627451  0.48235294 0.10588235]
 [0.11764706 0.11764706 0.09803922 ... 0.47843137 0.4627451  0.12156863]
 [0.11372549 0.12156863 0.10588235 ... 0.10588235 0.11764706 0.10588235]]","[[False False False ... False False False]
 [False False False ...  True  True False]
 [False False  True ... False  True False]
 ...
 [False False False ... False  True False]
 [False False False ...  True  True False]
 [False False False ... False False False]]"
H2302.jpg,7,"[[0.1254902  0.11764706 0.12156863 ... 0.10980392 0.1254902  0.11372549]
 [0.11764706 0.11764706 0.10588235 ... 0.10980392 0.12156863 0.10196078]
 [0.10980392 0.10588235 0.0627451  ... 0.20784314 0.19215686 0.12941176]
 ...
 [0.11764706 0.11372549 0.54901961 ... 0.34901961 0.38039216 0.11372549]
 [0.10980392 0.11372549 0.55294118 ... 0.29411765 0.35686275 0.11764706]
 [0.12156863 0.10588235 0.11764706 ... 0.10980392 0.11372549 0.10980392]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False  True ...  True  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
H2016.jpg,7,"[[0.12156863 0.11764706 0.11764706 ... 0.11372549 0.11764706 0.11372549]
 [0.11372549 0.11764706 0.10196078 ... 0.11372549 0.11764706 0.10588235]
 [0.11764706 0.10588235 0.05098039 ... 0.25490196 0.2        0.11372549]
 ...
 [0.1254902  0.10196078 0.55294118 ... 0.21176471 0.19607843 0.10980392]
 [0.11372549 0.11372549 0.54509804 ... 0.19607843 0.18431373 0.12941176]
 [0.12156863 0.10196078 0.11764706 ... 0.11764706 0.1254902  0.10196078]]","[[False False False ... False False False]
 [False False False ...  True False False]
 [False False  True ...  True  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
H2250.jpg,7,"[[0.1254902  0.11764706 0.11764706 ... 0.10980392 0.11372549 0.12156863]
 [0.12156863 0.12156863 0.10196078 ... 0.11372549 0.12941176 0.09803922]
 [0.10980392 0.11372549 0.05490196 ... 0.24313725 0.22745098 0.1254902 ]
 ...
 [0.12941176 0.09803922 0.54509804 ... 0.31372549 0.38823529 0.09803922]
 [0.10980392 0.1254902  0.53333333 ... 0.32156863 0.3372549  0.11764706]
 [0.10980392 0.1254902  0.10588235 ... 0.11372549 0.10980392 0.11372549]]","[[False False False ... False False False]
 [False False False ...  True False False]
 [False False  True ... False  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
H1478.jpg,7,"[[0.12156863 0.12156863 0.11372549 ... 0.12156863 0.10980392 0.12156863]
 [0.1254902  0.10196078 0.1254902  ... 0.10588235 0.1372549  0.09803922]
 [0.11764706 0.11764706 0.44705882 ... 0.38823529 0.4        0.1254902 ]
 ...
 [0.11372549 0.11764706 0.85490196 ... 0.35686275 0.40392157 0.10588235]
 [0.10980392 0.10980392 0.83137255 ... 0.35294118 0.35294118 0.11372549]
 [0.12156863 0.12156863 0.10196078 ... 0.11764706 0.11764706 0.11764706]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False  True ...  True  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
H940.jpg,7,"[[0.11372549 0.14117647 0.10588235 ... 0.11372549 0.10980392 0.1254902 ]
 [0.11764706 0.10588235 0.13333333 ... 0.1254902  0.12941176 0.10588235]
 [0.11764706 0.11372549 0.31372549 ... 0.21960784 0.2        0.11764706]
 ...
 [0.11764706 0.10980392 0.09411765 ... 0.18431373 0.17647059 0.11764706]
 [0.11764706 0.10980392 0.07843137 ... 0.16862745 0.16470588 0.12156863]
 [0.11372549 0.12156863 0.11372549 ... 0.10980392 0.12941176 0.10588235]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False  True ... False False False]
 ...
 [False False  True ... False  True False]
 [False False False ...  True  True False]
 [False False False ... False False False]]"
H2217.jpg,7,"[[0.12156863 0.11372549 0.12156863 ... 0.10980392 0.10980392 0.11764706]
 [0.11764706 0.11372549 0.10588235 ... 0.11372549 0.12156863 0.10980392]
 [0.11372549 0.10196078 0.05490196 ... 0.22745098 0.20784314 0.1254902 ]
 ...
 [0.12941176 0.09803922 0.55294118 ... 0.88235294 0.84313725 0.1254902 ]
 [0.11764706 0.11764706 0.54509804 ... 0.85098039 0.84705882 0.10196078]
 [0.11372549 0.11372549 0.11372549 ... 0.10588235 0.10980392 0.11764706]]","[[False False False ... False False False]
 [False False False ...  True False False]
 [False False  True ...  True  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
I959.jpg,8,"[[0.11764706 0.12941176 0.11372549 ... 0.12156863 0.10980392 0.11764706]
 [0.12941176 0.10588235 0.11764706 ... 0.09803922 0.1254902  0.10588235]
 [0.11372549 0.11764706 0.41960784 ... 0.31372549 0.30196078 0.11372549]
 ...
 [0.11764706 0.10588235 0.14509804 ... 0.49411765 0.50588235 0.09803922]
 [0.11764706 0.11372549 0.11764706 ... 0.50588235 0.4745098  0.11372549]
 [0.11372549 0.11764706 0.11372549 ... 0.10588235 0.11372549 0.11764706]]","[[False False False ... False False False]
 [False False False ...  True  True False]
 [False False  True ... False  True False]
 ...
 [False False False ... False  True False]
 [False False False ...  True  True False]
 [False False False ... False False False]]"
I2489.jpg,8,"[[0.11764706 0.11372549 0.1254902  ... 0.11764706 0.11372549 0.11764706]
 [0.10980392 0.1254902  0.10980392 ... 0.10980392 0.12156863 0.10980392]
 [0.10980392 0.10980392 0.05098039 ... 0.23137255 0.2        0.12156863]
 ...
 [0.11764706 0.10196078 0.54901961 ... 0.8745098  0.83529412 0.11764706]
 [0.10980392 0.11764706 0.53333333 ... 0.85490196 0.83137255 0.11372549]
 [0.11372549 0.11372549 0.11372549 ... 0.11372549 0.10980392 0.11764706]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False  True ...  True  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
I2893.jpg,8,"[[0.12156863 0.11764706 0.11764706 ... 0.12156863 0.12156863 0.11372549]
 [0.11372549 0.12156863 0.11372549 ... 0.10980392 0.10588235 0.12156863]
 [0.12156863 0.10196078 0.4627451  ... 0.64705882 0.70196078 0.10196078]
 ...
 [0.11764706 0.10980392 0.33333333 ... 0.53333333 0.5372549  0.09803922]
 [0.10980392 0.12941176 0.29411765 ... 0.54117647 0.5254902  0.12941176]
 [0.11764706 0.10980392 0.12156863 ... 0.11372549 0.11764706 0.10980392]]","[[False False False ... False False False]
 [False False False ...  True  True False]
 [False False  True ... False  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
I1321.jpg,8,"[[0.11764706 0.12156863 0.11372549 ... 0.11372549 0.10980392 0.1254902 ]
 [0.10980392 0.11764706 0.11372549 ... 0.11764706 0.11764706 0.10588235]
 [0.11764706 0.10588235 0.48627451 ... 0.44313725 0.48627451 0.11764706]
 ...
 [0.11372549 0.11372549 0.84313725 ... 0.63921569 0.65882353 0.11372549]
 [0.11764706 0.11764706 0.81568627 ... 0.65098039 0.63137255 0.1254902 ]
 [0.11764706 0.11372549 0.11764706 ... 0.11372549 0.11372549 0.11372549]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False  True ...  True  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
I865.jpg,8,"[[0.11764706 0.14117647 0.10980392 ... 0.11764706 0.10980392 0.12156863]
 [0.12941176 0.11372549 0.10980392 ... 0.09803922 0.1254902  0.10980392]
 [0.10980392 0.12156863 0.40392157 ... 0.31372549 0.30196078 0.11764706]
 ...
 [0.12156863 0.10588235 0.1372549  ... 0.48627451 0.49803922 0.09019608]
 [0.11764706 0.10980392 0.11764706 ... 0.50980392 0.48627451 0.1254902 ]
 [0.11372549 0.10980392 0.10588235 ... 0.10588235 0.11372549 0.11372549]]","[[False False False ... False False False]
 [False False False ...  True  True False]
 [False False  True ... False  True False]
 ...
 [False False False ... False  True False]
 [False False False ...  True  True False]
 [False False False ... False False False]]"
I1325.jpg,8,"[[0.11764706 0.1254902  0.10980392 ... 0.12156863 0.11764706 0.11764706]
 [0.12941176 0.11372549 0.11372549 ... 0.10196078 0.11372549 0.10980392]
 [0.12156863 0.09803922 0.48235294 ... 0.43921569 0.4745098  0.10980392]
 ...
 [0.11372549 0.11764706 0.83529412 ... 0.65490196 0.67058824 0.11372549]
 [0.10980392 0.10588235 0.81960784 ... 0.65490196 0.62352941 0.10588235]
 [0.12156863 0.11764706 0.10588235 ... 0.10196078 0.1254902  0.11764706]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False  True ...  True  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
I1759.jpg,8,"[[0.11764706 0.11764706 0.11372549 ... 0.11764706 0.11372549 0.11764706]
 [0.12941176 0.10196078 0.12941176 ... 0.10980392 0.11764706 0.11764706]
 [0.11372549 0.12941176 0.43529412 ... 0.44313725 0.43921569 0.10588235]
 ...
 [0.1254902  0.10980392 0.78823529 ... 0.59607843 0.61568627 0.11764706]
 [0.11764706 0.11372549 0.76078431 ... 0.6        0.58039216 0.11764706]
 [0.11372549 0.12156863 0.11372549 ... 0.11372549 0.10980392 0.11764706]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False  True ...  True  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
I2763.jpg,8,"[[0.11764706 0.11764706 0.11372549 ... 0.11372549 0.12156863 0.11372549]
 [0.11764706 0.11372549 0.11372549 ... 0.11372549 0.10588235 0.12156863]
 [0.11372549 0.11372549 0.45098039 ... 0.65490196 0.6745098  0.10588235]
 ...
 [0.12156863 0.10980392 0.3372549  ... 0.51372549 0.52156863 0.10196078]
 [0.11372549 0.1254902  0.30588235 ... 0.51764706 0.50588235 0.11764706]
 [0.12156863 0.10980392 0.11372549 ... 0.10980392 0.11372549 0.11372549]]","[[False False False ... False False False]
 [False False False ...  True  True False]
 [False False  True ... False  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
K141.jpg,10,"[[0.11372549 0.13333333 0.10588235 ... 0.12156863 0.10980392 0.11372549]
 [0.11764706 0.10196078 0.12941176 ... 0.10196078 0.12941176 0.11764706]
 [0.12156863 0.12941176 0.36862745 ... 0.30588235 0.29411765 0.10980392]
 ...
 [0.11764706 0.11372549 0.11764706 ... 0.45882353 0.48627451 0.09411765]
 [0.11372549 0.11372549 0.10588235 ... 0.48235294 0.47058824 0.11764706]
 [0.11764706 0.11764706 0.11372549 ... 0.10588235 0.11764706 0.11372549]]","[[False False False ... False False False]
 [False False False ...  True  True False]
 [False False  True ... False  True False]
 ...
 [False False False ... False  True False]
 [False False False ...  True  True False]
 [False False False ... False False False]]"
K2759.jpg,10,"[[0.11764706 0.11764706 0.10980392 ... 0.11372549 0.12156863 0.11372549]
 [0.11372549 0.10588235 0.1254902  ... 0.11372549 0.10588235 0.12156863]
 [0.12156863 0.12941176 0.43137255 ... 0.61176471 0.64313725 0.11372549]
 ...
 [0.11764706 0.10588235 0.32941176 ... 0.39607843 0.42745098 0.09803922]
 [0.10980392 0.12156863 0.29411765 ... 0.42352941 0.4        0.11764706]
 [0.12156863 0.10588235 0.11764706 ... 0.12156863 0.10980392 0.11764706]]","[[False False False ... False False False]
 [False False False ...  True  True False]
 [False False  True ... False  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
K1079.jpg,10,"[[0.11372549 0.11764706 0.11764706 ... 0.11764706 0.11372549 0.11764706]
 [0.12156863 0.10980392 0.13333333 ... 0.10980392 0.12156863 0.10588235]
 [0.11764706 0.11764706 0.45490196 ... 0.41176471 0.45098039 0.10980392]
 ...
 [0.10980392 0.11764706 0.84313725 ... 0.61176471 0.63921569 0.11764706]
 [0.12156863 0.11372549 0.81568627 ... 0.61960784 0.60392157 0.10980392]
 [0.11372549 0.10980392 0.11372549 ... 0.11372549 0.10980392 0.11764706]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False  True ...  True  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
K831.jpg,10,"[[0.12156863 0.1254902  0.10980392 ... 0.11372549 0.12156863 0.10980392]
 [0.12941176 0.10196078 0.12156863 ... 0.09019608 0.12156863 0.11372549]
 [0.10980392 0.11372549 0.43921569 ... 0.34901961 0.33333333 0.11764706]
 ...
 [0.12156863 0.11764706 0.12941176 ... 0.51764706 0.52156863 0.11372549]
 [0.11372549 0.10980392 0.12156863 ... 0.51372549 0.52156863 0.11372549]
 [0.11764706 0.11372549 0.12156863 ... 0.11764706 0.11372549 0.10980392]]","[[False False False ... False False False]
 [False False False ...  True  True False]
 [False False  True ... False  True False]
 ...
 [False False False ... False  True False]
 [False False False ...  True  True False]
 [False False False ... False False False]]"
K2378.jpg,10,"[[0.12156863 0.11764706 0.12156863 ... 0.11372549 0.11764706 0.11372549]
 [0.12156863 0.1254902  0.10588235 ... 0.11372549 0.1254902  0.10980392]
 [0.10980392 0.10980392 0.05882353 ... 0.22352941 0.21568627 0.12156863]
 ...
 [0.1254902  0.10196078 0.55686275 ... 0.87058824 0.87058824 0.10980392]
 [0.10980392 0.11764706 0.5372549  ... 0.85098039 0.83529412 0.10588235]
 [0.11372549 0.11764706 0.10980392 ... 0.11372549 0.11372549 0.11764706]]","[[False False False ... False False False]
 [False False False ...  True False False]
 [False False  True ... False  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
K2477.jpg,10,"[[0.12941176 0.11764706 0.11764706 ... 0.10980392 0.10980392 0.11764706]
 [0.11764706 0.12156863 0.10588235 ... 0.11372549 0.12156863 0.10980392]
 [0.10980392 0.10980392 0.05882353 ... 0.22352941 0.20392157 0.12156863]
 ...
 [0.1254902  0.11372549 0.54901961 ... 0.87058824 0.85098039 0.11764706]
 [0.11372549 0.10196078 0.55294118 ... 0.84313725 0.85490196 0.10196078]
 [0.11764706 0.11372549 0.10980392 ... 0.10196078 0.11372549 0.11764706]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False  True ...  True  True False]
 ...
 [False False  True ... False  True False]
 [False False  True ...  True  True False]
 [False False False ... False False False]]"
